Country,Code,Year,Yield_Hectogram_Per_Hectare
Netherlands,NLD,2014,91698
Netherlands,NLD,2015,91255
Netherlands,NLD,2016,79832
Netherlands,NLD,2017,90935
Netherlands,NLD,2018,88212
New Caledonia,NCL,1961,25000
New Caledonia,NCL,1962,25000
New Caledonia,NCL,1963,25000
New Caledonia,NCL,1964,25000
New Caledonia,NCL,1965,25000
New Caledonia,NCL,1966,25000
New Caledonia,NCL,1967,30000
New Caledonia,NCL,1968,26875
New Caledonia,NCL,1969,29000
New Caledonia,NCL,1970,28571
New Caledonia,NCL,1971,13333
New Caledonia,NCL,1972,25000
New Caledonia,NCL,1973,33500
New Caledonia,NCL,1974,32500
New Caledonia,NCL,1975,30000
New Caledonia,NCL,1976,20000
New Caledonia,NCL,1977,20000
New Caledonia,NCL,1978,22222
New Caledonia,NCL,1979,12069
New Caledonia,NCL,1980,10638
New Caledonia,NCL,1981,13978
New Caledonia,NCL,1982,16246
New Caledonia,NCL,1983,8247
New Caledonia,NCL,1984,7327
New Caledonia,NCL,1985,18350
New Caledonia,NCL,1986,18392
New Caledonia,NCL,1987,15000
New Caledonia,NCL,1988,13200
New Caledonia,NCL,1989,11300
New Caledonia,NCL,1990,7317
New Caledonia,NCL,1991,13812
New Caledonia,NCL,1992,20273
New Caledonia,NCL,1993,5333
New Caledonia,NCL,1994,19571
New Caledonia,NCL,1995,19400
New Caledonia,NCL,1996,15369
New Caledonia,NCL,1997,18889
New Caledonia,NCL,1998,19750
New Caledonia,NCL,1999,17500
New Caledonia,NCL,2000,0
New Caledonia,NCL,2001,18500
New Caledonia,NCL,2002,0
New Caledonia,NCL,2003,19000
New Caledonia,NCL,2004,17686
New Caledonia,NCL,2005,40000
New Caledonia,NCL,2006,0
New Caledonia,NCL,2007,0
New Caledonia,NCL,2011,0
New Caledonia,NCL,2012,20000
New Caledonia,NCL,2013,41000
New Caledonia,NCL,2015,12370
New Caledonia,NCL,2016,13897
New Caledonia,NCL,2017,13881
New Caledonia,NCL,2018,13864
New Zealand,NZL,1961,33517
New Zealand,NZL,1962,28285
New Zealand,NZL,1963,27277
New Zealand,NZL,1964,33195
New Zealand,NZL,1965,33618
New Zealand,NZL,1966,36138
New Zealand,NZL,1967,37272
New Zealand,NZL,1968,34926
New Zealand,NZL,1969,35352
New Zealand,NZL,1970,26482
New Zealand,NZL,1971,33390
New Zealand,NZL,1972,36461
New Zealand,NZL,1973,34922
New Zealand,NZL,1974,31830
New Zealand,NZL,1975,31198
New Zealand,NZL,1976,37418
New Zealand,NZL,1977,36788
New Zealand,NZL,1978,36134
New Zealand,NZL,1979,33851
New Zealand,NZL,1980,35574
New Zealand,NZL,1981,40092
New Zealand,NZL,1982,40843
New Zealand,NZL,1983,42431
New Zealand,NZL,1984,45800
New Zealand,NZL,1985,43093
New Zealand,NZL,1986,41564
New Zealand,NZL,1987,40599
New Zealand,NZL,1988,40701
New Zealand,NZL,1989,35679
New Zealand,NZL,1990,48842
New Zealand,NZL,1991,48149
New Zealand,NZL,1992,50543
New Zealand,NZL,1993,53698
New Zealand,NZL,1994,54145
New Zealand,NZL,1995,46823
New Zealand,NZL,1996,54738
New Zealand,NZL,1997,56607
New Zealand,NZL,1998,62160
New Zealand,NZL,1999,60610
New Zealand,NZL,2000,62095
New Zealand,NZL,2001,74286
New Zealand,NZL,2002,71467
New Zealand,NZL,2003,74863
New Zealand,NZL,2004,65501
New Zealand,NZL,2005,80920
New Zealand,NZL,2006,68963
New Zealand,NZL,2007,84966
New Zealand,NZL,2008,81120
New Zealand,NZL,2009,74918
New Zealand,NZL,2010,81241
New Zealand,NZL,2011,72858
New Zealand,NZL,2012,89245
New Zealand,NZL,2013,91053
New Zealand,NZL,2014,86267
New Zealand,NZL,2015,86722
New Zealand,NZL,2016,91971
New Zealand,NZL,2017,98644
New Zealand,NZL,2018,89596
Niger,NER,1961,12270
Niger,NER,1962,12004
Niger,NER,1963,12766
Niger,NER,1964,11698
Niger,NER,1965,8564
Niger,NER,1966,12248
Niger,NER,1967,12400
Niger,NER,1968,6667
Niger,NER,1969,9816
Niger,NER,1970,9070
Niger,NER,1971,9063
Niger,NER,1972,12847
Niger,NER,1973,9358
Niger,NER,1974,10185
Niger,NER,1975,12857
Niger,NER,1976,11111
Niger,NER,1977,15833
Niger,NER,1978,23039
Niger,NER,1979,10889
Niger,NER,1980,10000
Niger,NER,1981,10000
Niger,NER,1982,10476
Niger,NER,1983,11905
Niger,NER,1984,19106
Niger,NER,1985,19799
Niger,NER,1986,19802
Niger,NER,1987,15000
Niger,NER,1988,10000
Niger,NER,1989,11429
Niger,NER,1990,28889
Niger,NER,1991,26000
Niger,NER,1992,28000
Niger,NER,1993,22000
Niger,NER,1994,28800
Niger,NER,1995,34444
Niger,NER,1996,21250
Niger,NER,1997,20000
Niger,NER,1998,22051
Niger,NER,1999,21115
Niger,NER,2000,20049
Niger,NER,2001,18783
Niger,NER,2002,10606
Niger,NER,2003,17100
Niger,NER,2004,17188
Niger,NER,2005,17443
Niger,NER,2006,14992
Niger,NER,2007,14894
Niger,NER,2008,18251
Niger,NER,2009,18917
Niger,NER,2010,19909
Niger,NER,2011,19770
Niger,NER,2012,16537
Niger,NER,2013,30090
Niger,NER,2014,25132
Niger,NER,2015,20664
Niger,NER,2016,20085
Niger,NER,2017,27536
Niger,NER,2018,29615
Nigeria,NGA,1961,17778
Nigeria,NGA,1962,17778
Nigeria,NGA,1963,17778
Nigeria,NGA,1964,18182
Nigeria,NGA,1965,18182
Nigeria,NGA,1966,18182
Nigeria,NGA,1967,19091
Nigeria,NGA,1968,18182
Nigeria,NGA,1969,18182
Nigeria,NGA,1970,17273
Nigeria,NGA,1971,17391
Nigeria,NGA,1972,17391
Nigeria,NGA,1973,14286
Nigeria,NGA,1974,15000
Nigeria,NGA,1975,16364
Nigeria,NGA,1976,18000
Nigeria,NGA,1977,20000
Nigeria,NGA,1978,20000
Nigeria,NGA,1979,22000
Nigeria,NGA,1980,24000
Nigeria,NGA,1981,26000
Nigeria,NGA,1982,26000
Nigeria,NGA,1983,18571
Nigeria,NGA,1984,16875
Nigeria,NGA,1985,20545
Nigeria,NGA,1986,19701
Nigeria,NGA,1987,19306
Nigeria,NGA,1988,12500
Nigeria,NGA,1989,12000
Nigeria,NGA,1990,8333
Nigeria,NGA,1991,12000
Nigeria,NGA,1992,13333
Nigeria,NGA,1993,23286
Nigeria,NGA,1994,23467
Nigeria,NGA,1995,21800
Nigeria,NGA,1996,20435
Nigeria,NGA,1997,26400
Nigeria,NGA,1998,20000
Nigeria,NGA,1999,20120
Nigeria,NGA,2000,14038
Nigeria,NGA,2001,9808
Nigeria,NGA,2002,9818
Nigeria,NGA,2003,10357
Nigeria,NGA,2004,10690
Nigeria,NGA,2005,11000
Nigeria,NGA,2006,11270
Nigeria,NGA,2007,16923
Nigeria,NGA,2008,16563
Nigeria,NGA,2009,16667
Nigeria,NGA,2010,14844
Nigeria,NGA,2011,12791
Nigeria,NGA,2012,10189
Nigeria,NGA,2013,10000
Nigeria,NGA,2014,13043
Nigeria,NGA,2015,10000
Nigeria,NGA,2016,10000
Nigeria,NGA,2017,9151
Nigeria,NGA,2018,7895
North Korea,PRK,1961,5060
North Korea,PRK,1962,5273
North Korea,PRK,1963,5697
North Korea,PRK,1964,6012
North Korea,PRK,1965,5399
North Korea,PRK,1966,6000
North Korea,PRK,1967,5688
North Korea,PRK,1968,5613
North Korea,PRK,1969,5867
North Korea,PRK,1970,6069
North Korea,PRK,1971,6741
North Korea,PRK,1972,6960
North Korea,PRK,1973,8522
North Korea,PRK,1974,9714
North Korea,PRK,1975,11158
North Korea,PRK,1976,12000
North Korea,PRK,1977,13529
North Korea,PRK,1978,13059
North Korea,PRK,1979,13529
North Korea,PRK,1980,11647
North Korea,PRK,1981,13412
North Korea,PRK,1982,14235
North Korea,PRK,1983,14588
North Korea,PRK,1984,15529
North Korea,PRK,1985,14941
North Korea,PRK,1986,15889
North Korea,PRK,1987,14778
North Korea,PRK,1988,14222
North Korea,PRK,1989,16125
North Korea,PRK,1990,12889
North Korea,PRK,1991,13116
North Korea,PRK,1992,13452
North Korea,PRK,1993,13987
North Korea,PRK,1994,14505
North Korea,PRK,1995,14849
North Korea,PRK,1996,13333
North Korea,PRK,1997,13333
North Korea,PRK,1998,23571
North Korea,PRK,1999,20208
North Korea,PRK,2000,8475
North Korea,PRK,2001,21628
North Korea,PRK,2002,23016
North Korea,PRK,2003,23333
North Korea,PRK,2004,25000
North Korea,PRK,2005,25065
North Korea,PRK,2006,24875
North Korea,PRK,2007,24375
North Korea,PRK,2008,23973
North Korea,PRK,2009,22624
North Korea,PRK,2010,21918
North Korea,PRK,2011,20159
North Korea,PRK,2012,14800
North Korea,PRK,2013,15000
North Korea,PRK,2014,15000
North Korea,PRK,2015,13750
North Korea,PRK,2016,12381
North Korea,PRK,2017,14143
North Korea,PRK,2018,14665
Northern Africa,,1961,6959
Northern Africa,,1962,10773
Northern Africa,,1963,10171
Northern Africa,,1964,9106
Northern Africa,,1965,9145
Northern Africa,,1966,8107
Northern Africa,,1967,8478
Northern Africa,,1968,10905
Northern Africa,,1969,8243
Northern Africa,,1970,9150
Northern Africa,,1971,10573
Northern Africa,,1972,10634
Northern Africa,,1973,9453
Northern Africa,,1974,10012
Northern Africa,,1975,11419
Northern Africa,,1976,10929
Northern Africa,,1977,8350
Northern Africa,,1978,10701
Northern Africa,,1979,9946
Northern Africa,,1980,11132
Northern Africa,,1981,10234
Northern Africa,,1982,12860
Northern Africa,,1983,11067
Northern Africa,,1984,11054
Northern Africa,,1985,13697
Northern Africa,,1986,15472
Northern Africa,,1987,14164
Northern Africa,,1988,17914
Northern Africa,,1989,15997
Northern Africa,,1990,17231
Northern Africa,,1991,20077
Northern Africa,,1992,16540
Northern Africa,,1993,15722
Northern Africa,,1994,20255
Northern Africa,,1995,16930
Northern Africa,,1996,21036
Northern Africa,,1997,18612
Northern Africa,,1998,18431
Northern Africa,,1999,18366
Northern Africa,,2000,17241
Northern Africa,,2001,20670
Northern Africa,,2002,21822
Northern Africa,,2003,23673
Northern Africa,,2004,23494
Northern Africa,,2005,22147
Northern Africa,,2006,26380
Northern Africa,,2007,20290
Northern Africa,,2008,23873
Northern Africa,,2009,27068
Northern Africa,,2010,23816
Northern Africa,,2011,26887
Northern Africa,,2012,23823
Northern Africa,,2013,28528
Northern Africa,,2014,25512
Northern Africa,,2015,28925
Northern Africa,,2016,23632
Northern Africa,,2017,25296
Northern Africa,,2018,29790
Northern America,,1961,13258
Northern America,,1962,15810
Northern America,,1963,17214
Northern America,,1964,15946
Northern America,,1965,16973
Northern America,,1966,18082
Northern America,,1967,15967
Northern America,,1968,17627
Northern America,,1969,19716
Northern America,,1970,20197
Northern America,,1971,21534
Northern America,,1972,20371
Northern America,,1973,19919
Northern America,,1974,17462
Northern America,,1975,19936
Northern America,,1976,20540
Northern America,,1977,20357
Northern America,,1978,20773
Northern America,,1979,21028
Northern America,,1980,21027
Northern America,,1981,22327
Northern America,,1982,23142
Northern America,,1983,23965
Northern America,,1984,22811
Northern America,,1985,22606
Northern America,,1986,22758
Northern America,,1987,23074
Northern America,,1988,18925
Northern America,,1989,20631
Northern America,,1990,25294
Northern America,,1991,22857
Northern America,,1992,24730
Northern America,,1993,24496
Northern America,,1994,24067
Northern America,,1995,23569
Northern America,,1996,24361
Northern America,,1997,24935
Northern America,,1998,27030
Northern America,,1999,27836
Northern America,,2000,26965
Northern America,,2001,24363
Northern America,,2002,21891
Northern America,,2003,27408
Northern America,,2004,28197
Northern America,,2005,27961
Northern America,,2006,26023
Northern America,,2007,25948
Northern America,,2008,29682
Northern America,,2009,29250
Northern America,,2010,30240
Northern America,,2011,29468
Northern America,,2012,30373
Northern America,,2013,33236
Northern America,,2014,29864
Northern America,,2015,29174
Northern America,,2016,35542
Northern America,,2017,31993
Northern America,,2018,32057
Northern Europe,,1961,32566
Northern Europe,,1962,35870
Northern Europe,,1963,33338
Northern Europe,,1964,37458
Northern Europe,,1965,36734
Northern Europe,,1966,34458
Northern Europe,,1967,38945
Northern Europe,,1968,35882
Northern Europe,,1969,37433
Northern Europe,,1970,39160
Northern Europe,,1971,41790
Northern Europe,,1972,40711
Northern Europe,,1973,41796
Northern Europe,,1974,47788
Northern Europe,,1975,42684
Northern Europe,,1976,39243
Northern Europe,,1977,45518
Northern Europe,,1978,49190
Northern Europe,,1979,49072
Northern Europe,,1980,53421
Northern Europe,,1981,55007
Northern Europe,,1982,59425
Northern Europe,,1983,60075
Northern Europe,,1984,71655
Northern Europe,,1985,59081
Northern Europe,,1986,64337
Northern Europe,,1987,56266
Northern Europe,,1988,60182
Northern Europe,,1989,65720
Northern Europe,,1990,67920
Northern Europe,,1991,69341
Northern Europe,,1992,59572
Northern Europe,,1993,61265
Northern Europe,,1994,62121
Northern Europe,,1995,67264
Northern Europe,,1996,67902
Northern Europe,,1997,63983
Northern Europe,,1998,64038
Northern Europe,,1999,66004
Northern Europe,,2000,67787
Northern Europe,,2001,61565
Northern Europe,,2002,67522
Northern Europe,,2003,64695
Northern Europe,,2004,66182
Northern Europe,,2005,66950
Northern Europe,,2006,64122
Northern Europe,,2007,62118
Northern Europe,,2008,69692
Northern Europe,,2009,66241
Northern Europe,,2010,61005
Northern Europe,,2011,60968
Northern Europe,,2012,60345
Northern Europe,,2013,60545
Northern Europe,,2014,68496
Northern Europe,,2015,72149
Northern Europe,,2016,62521
Northern Europe,,2017,68506
Northern Europe,,2018,56569
Norway,NOR,1961,28300
Norway,NOR,1962,20525
Norway,NOR,1963,25652
Norway,NOR,1964,27962
Norway,NOR,1965,27811
Norway,NOR,1966,23538
Norway,NOR,1967,32138
Norway,NOR,1968,34051
Norway,NOR,1969,29026
Norway,NOR,1970,30070
Norway,NOR,1971,36068
Norway,NOR,1972,33524
Norway,NOR,1973,38221
Norway,NOR,1974,43806
Norway,NOR,1975,33124
Norway,NOR,1976,32410
Norway,NOR,1977,37165
Norway,NOR,1978,38915
Norway,NOR,1979,40140
Norway,NOR,1980,41879
Norway,NOR,1981,45652
Norway,NOR,1982,45288
Norway,NOR,1983,42345
Norway,NOR,1984,51033
Norway,NOR,1985,43564
Norway,NOR,1986,40025
Norway,NOR,1987,42946
Norway,NOR,1988,34006
Norway,NOR,1989,36538
Norway,NOR,1990,46634
Norway,NOR,1991,46547
Norway,NOR,1992,35295
Norway,NOR,1993,51096
Norway,NOR,1994,28362
Norway,NOR,1995,47468
Norway,NOR,1996,45258
Norway,NOR,1997,43101
Norway,NOR,1998,46878
Norway,NOR,1999,44533
Norway,NOR,2000,46025
Norway,NOR,2001,40738
Norway,NOR,2002,40994
Norway,NOR,2003,46135
Norway,NOR,2004,47668
Norway,NOR,2005,48925
Norway,NOR,2006,41634
Norway,NOR,2007,43973
Norway,NOR,2008,48653
Norway,NOR,2009,34069
Norway,NOR,2010,45975
Norway,NOR,2011,38517
Norway,NOR,2012,41011
Norway,NOR,2013,38841
Norway,NOR,2014,49211
Norway,NOR,2015,57745
Norway,NOR,2016,46339
Norway,NOR,2017,52868
Norway,NOR,2018,21107
Oceania,,1961,11569
Oceania,,1962,12709
Oceania,,1963,13575
Oceania,,1964,14059
Oceania,,1965,10216
Oceania,,1966,15270
Oceania,,1967,8604
Oceania,,1968,13896
Oceania,,1969,11445
Oceania,,1970,12414
Oceania,,1971,12344
Oceania,,1972,9051
Oceania,,1973,13652
Oceania,,1974,13817
Oceania,,1975,14121
Oceania,,1976,13453
Oceania,,1977,9675
Oceania,,1978,17813
Oceania,,1979,14665
Oceania,,1980,9818
Oceania,,1981,13944
Oceania,,1982,7909
Oceania,,1983,17164
Oceania,,1984,15626
Oceania,,1985,13875
Oceania,,1986,14697
Oceania,,1987,13891
Oceania,,1988,15929
Oceania,,1989,15870
Oceania,,1990,16479
Oceania,,1991,14872
Oceania,,1992,17961
Oceania,,1993,19822
Oceania,,1994,11597
Oceania,,1995,18062
Oceania,,1996,21826
Oceania,,1997,18616
Oceania,,1998,19333
Oceania,,1999,20238
Oceania,,2000,18398
Oceania,,2001,18434
Oceania,,2002,21260
Oceania,,2003,9320
Oceania,,2004,20134
Oceania,,2005,16537
Oceania,,2006,20361
Oceania,,2007,9432
Oceania,,2008,11024
Oceania,,2009,16066
Oceania,,2010,15987
Oceania,,2011,20505
Oceania,,2012,21777
Oceania,,2013,17886
Oceania,,2014,20311
Oceania,,2015,19432
Oceania,,2016,20061
Oceania,,2017,26343
Oceania,,2018,19444
Oman,OMN,1961,14000
Oman,OMN,1962,14000
Oman,OMN,1963,13636
Oman,OMN,1964,13636
Oman,OMN,1965,13636
Oman,OMN,1966,14167
Oman,OMN,1967,14167
Oman,OMN,1968,15417
Oman,OMN,1969,15417
Oman,OMN,1970,16667
Oman,OMN,1971,16667
Oman,OMN,1972,16667
Oman,OMN,1973,16667
Oman,OMN,1974,16667
Oman,OMN,1975,16667
Oman,OMN,1976,16667
Oman,OMN,1977,8333
Oman,OMN,1978,4583
Oman,OMN,1979,4967
Oman,OMN,1980,5000
Oman,OMN,1981,11887
Oman,OMN,1982,37781
Oman,OMN,1983,37781
Oman,OMN,1984,37781
Oman,OMN,1985,11009
Oman,OMN,1986,10989
Oman,OMN,1987,11015
Oman,OMN,1988,14957
Oman,OMN,1989,19149
Oman,OMN,1990,23800
Oman,OMN,1991,23077
Oman,OMN,1992,23148
Oman,OMN,1993,23636
Oman,OMN,1994,23661
Oman,OMN,1995,23684
Oman,OMN,1996,23793
Oman,OMN,1997,25000
Oman,OMN,1998,25667
Oman,OMN,1999,30000
Oman,OMN,2000,31896
Oman,OMN,2001,31826
Oman,OMN,2002,31648
Oman,OMN,2003,32703
Oman,OMN,2004,30888
Oman,OMN,2005,31919
Oman,OMN,2006,28080
Oman,OMN,2007,30509
Oman,OMN,2008,30571
Oman,OMN,2009,30975
Oman,OMN,2010,41264
Oman,OMN,2011,33064
Oman,OMN,2012,46512
Oman,OMN,2013,36745
Oman,OMN,2014,36631
Oman,OMN,2015,29882
Oman,OMN,2016,42842
Oman,OMN,2017,42842
Oman,OMN,2018,38525
Pakistan,PAK,1961,8222
Pakistan,PAK,1962,8178
Pakistan,PAK,1963,8303
Pakistan,PAK,1964,8292
Pakistan,PAK,1965,8631
Pakistan,PAK,1966,7597
Pakistan,PAK,1967,8110
Pakistan,PAK,1968,10727
Pakistan,PAK,1969,10744
Pakistan,PAK,1970,11710
Pakistan,PAK,1971,10833
Pakistan,PAK,1972,11887
Pakistan,PAK,1973,12465
Pakistan,PAK,1974,12480
Pakistan,PAK,1975,13202
Pakistan,PAK,1976,14222
Pakistan,PAK,1977,14310
Pakistan,PAK,1978,13156
Pakistan,PAK,1979,14879
Pakistan,PAK,1980,15680
Pakistan,PAK,1981,16431
Pakistan,PAK,1982,15651
Pakistan,PAK,1983,16781
Pakistan,PAK,1984,14819
Pakistan,PAK,1985,16123
Pakistan,PAK,1986,18806
Pakistan,PAK,1987,15593
Pakistan,PAK,1988,17343
Pakistan,PAK,1989,18655
Pakistan,PAK,1990,18249
Pakistan,PAK,1991,18410
Pakistan,PAK,1992,19910
Pakistan,PAK,1993,19466
Pakistan,PAK,1994,18935
Pakistan,PAK,1995,20811
Pakistan,PAK,1996,20184
Pakistan,PAK,1997,20533
Pakistan,PAK,1998,22376
Pakistan,PAK,1999,21698
Pakistan,PAK,2000,24907
Pakistan,PAK,2001,23254
Pakistan,PAK,2002,22621
Pakistan,PAK,2003,23878
Pakistan,PAK,2004,23733
Pakistan,PAK,2005,25858
Pakistan,PAK,2006,25186
Pakistan,PAK,2007,27156
Pakistan,PAK,2008,24514
Pakistan,PAK,2009,26568
Pakistan,PAK,2010,25528
Pakistan,PAK,2011,28328
Pakistan,PAK,2012,27138
Pakistan,PAK,2013,27957
Pakistan,PAK,2014,28241
Pakistan,PAK,2015,27256
Pakistan,PAK,2016,27790
Pakistan,PAK,2017,29729
Pakistan,PAK,2018,28505
Palestine,PSE,1994,11192
Palestine,PSE,1995,19150
Palestine,PSE,1996,18359
Palestine,PSE,1997,15150
Palestine,PSE,1998,17438
Palestine,PSE,1999,7779
Palestine,PSE,2000,24656
Palestine,PSE,2001,12122
Palestine,PSE,2002,24193
Palestine,PSE,2003,20749
Palestine,PSE,2004,21164
Palestine,PSE,2005,20898
Palestine,PSE,2006,18683
Palestine,PSE,2007,19670
Palestine,PSE,2008,13871
Palestine,PSE,2009,13636
Palestine,PSE,2010,17892
Palestine,PSE,2011,16218
Palestine,PSE,2012,19993
Palestine,PSE,2013,24032
Palestine,PSE,2014,24032
Palestine,PSE,2015,19834
Palestine,PSE,2016,25715
Palestine,PSE,2017,22246
Palestine,PSE,2018,22168
Paraguay,PRY,1961,9000
Paraguay,PRY,1962,7000
Paraguay,PRY,1963,9072
Paraguay,PRY,1964,6481
Paraguay,PRY,1965,10000
Paraguay,PRY,1966,11000
Paraguay,PRY,1967,12010
Paraguay,PRY,1968,10133
Paraguay,PRY,1969,9141
Paraguay,PRY,1970,7333
Paraguay,PRY,1971,10641
Paraguay,PRY,1972,5466
Paraguay,PRY,1973,11330
Paraguay,PRY,1974,11632
Paraguay,PRY,1975,7092
Paraguay,PRY,1976,12087
Paraguay,PRY,1977,9813
Paraguay,PRY,1978,12000
Paraguay,PRY,1979,12394
Paraguay,PRY,1980,17008
Paraguay,PRY,1981,12377
Paraguay,PRY,1982,13157
Paraguay,PRY,1983,12016
Paraguay,PRY,1984,12004
Paraguay,PRY,1985,15998
Paraguay,PRY,1986,15996
Paraguay,PRY,1987,20971
Paraguay,PRY,1988,18992
Paraguay,PRY,1989,14977
Paraguay,PRY,1990,16571
Paraguay,PRY,1991,15636
Paraguay,PRY,1992,16571
Paraguay,PRY,1993,22131
Paraguay,PRY,1994,21494
Paraguay,PRY,1995,12094
Paraguay,PRY,1996,24544
Paraguay,PRY,1997,17862
Paraguay,PRY,1998,11419
Paraguay,PRY,1999,9584
Paraguay,PRY,2000,18101
Paraguay,PRY,2001,18334
Paraguay,PRY,2002,17263
Paraguay,PRY,2003,22000
Paraguay,PRY,2004,22000
Paraguay,PRY,2005,21918
Paraguay,PRY,2006,16986
Paraguay,PRY,2007,25000
Paraguay,PRY,2008,20986
Paraguay,PRY,2009,21000
Paraguay,PRY,2010,25000
Paraguay,PRY,2011,25049
Paraguay,PRY,2012,26010
Paraguay,PRY,2013,26000
Paraguay,PRY,2014,15000
Paraguay,PRY,2015,18986
Paraguay,PRY,2016,22000
Paraguay,PRY,2017,20000
Paraguay,PRY,2018,16800
Peru,PER,1961,10012
Peru,PER,1962,9926
Peru,PER,1963,10157
Peru,PER,1964,9588
Peru,PER,1965,9580
Peru,PER,1966,9253
Peru,PER,1967,9520
Peru,PER,1968,8300
Peru,PER,1969,9327
Peru,PER,1970,9203
Peru,PER,1971,8823
Peru,PER,1972,8901
Peru,PER,1973,9011
Peru,PER,1974,9241
Peru,PER,1975,9453
Peru,PER,1976,9520
Peru,PER,1977,10023
Peru,PER,1978,10076
Peru,PER,1979,10606
Peru,PER,1980,9394
Peru,PER,1981,10225
Peru,PER,1982,10597
Peru,PER,1983,9474
Peru,PER,1984,10300
Peru,PER,1985,11388
Peru,PER,1986,12362
Peru,PER,1987,12758
Peru,PER,1988,13228
Peru,PER,1989,13551
Peru,PER,1990,10847
Peru,PER,1991,8553
Peru,PER,1992,13304
Peru,PER,1993,14812
Peru,PER,1994,12420
Peru,PER,1995,12643
Peru,PER,1996,12499
Peru,PER,1997,11150
Peru,PER,1998,11648
Peru,PER,1999,12877
Peru,PER,2000,12797
Peru,PER,2001,12465
Peru,PER,2002,13456
Peru,PER,2003,13779
Peru,PER,2004,13872
Peru,PER,2005,13440
Peru,PER,2006,13360
Peru,PER,2007,12562
Peru,PER,2008,13839
Peru,PER,2009,14315
Peru,PER,2010,14224
Peru,PER,2011,14719
Peru,PER,2012,14891
Peru,PER,2013,14976
Peru,PER,2014,15554
Peru,PER,2015,15529
Peru,PER,2016,15027
Peru,PER,2017,15050
Peru,PER,2018,15405
Poland,POL,1961,19929
Poland,POL,1962,19383
Poland,POL,1963,19890
Poland,POL,1964,18720
Poland,POL,1965,20639
Poland,POL,1966,21501
Poland,POL,1967,22404
Poland,POL,1968,24768
Poland,POL,1969,23969
Poland,POL,1970,23211
Poland,POL,1971,26478
Poland,POL,1972,25135
Poland,POL,1973,29599
Poland,POL,1974,32007
Poland,POL,1975,28264
Poland,POL,1976,31355
Poland,POL,1977,28946
Poland,POL,1978,32551
Poland,POL,1979,27032
Poland,POL,1980,25957
Poland,POL,1981,29648
Poland,POL,1982,30734
Poland,POL,1983,33598
Poland,POL,1984,35220
Poland,POL,1985,34283
Poland,POL,1986,37045
Poland,POL,1987,37239
Poland,POL,1988,34802
Poland,POL,1989,38542
Poland,POL,1990,39575
Poland,POL,1991,38032
Poland,POL,1992,30635
Poland,POL,1993,33279
Poland,POL,1994,31817
Poland,POL,1995,36015
Poland,POL,1996,34574
Poland,POL,1997,32064
Poland,POL,1998,36243
Poland,POL,1999,35042
Poland,POL,2000,32268
Poland,POL,2001,35336
Poland,POL,2002,38539
Poland,POL,2003,34047
Poland,POL,2004,42811
Poland,POL,2005,39545
Poland,POL,2006,32447
Poland,POL,2007,39381
Poland,POL,2008,40716
Poland,POL,2009,41725
Poland,POL,2010,44290
Poland,POL,2011,41348
Poland,POL,2012,41438
Poland,POL,2013,44367
Poland,POL,2014,49721
Poland,POL,2015,45744
Poland,POL,2016,45802
Poland,POL,2017,48773
Poland,POL,2018,40626
Portugal,PRT,1961,6515
Portugal,PRT,1962,8857
Portugal,PRT,1963,8002
Portugal,PRT,1964,6887
Portugal,PRT,1965,9750
Portugal,PRT,1966,6087
Portugal,PRT,1967,11112
Portugal,PRT,1968,12425
Portugal,PRT,1969,8281
Portugal,PRT,1970,9375
Portugal,PRT,1971,15705
Portugal,PRT,1972,12145
Portugal,PRT,1973,12061
Portugal,PRT,1974,11763
Portugal,PRT,1975,13037
Portugal,PRT,1976,12921
Portugal,PRT,1977,8735
Portugal,PRT,1978,7084
Portugal,PRT,1979,8829
Portugal,PRT,1980,12205
Portugal,PRT,1981,9276
Portugal,PRT,1982,12004
Portugal,PRT,1983,9868
Portugal,PRT,1984,15952
Portugal,PRT,1985,13953
Portugal,PRT,1986,15814
Portugal,PRT,1987,16473
Portugal,PRT,1988,13768
Portugal,PRT,1989,19133
Portugal,PRT,1990,14269
Portugal,PRT,1991,20982
Portugal,PRT,1992,12914
Portugal,PRT,1993,16861
Portugal,PRT,1994,19667
Portugal,PRT,1995,13872
Portugal,PRT,1996,17139
Portugal,PRT,1997,11905
Portugal,PRT,1998,10151
Portugal,PRT,1999,15986
Portugal,PRT,2000,15678
Portugal,PRT,2001,8371
